# time 'cAMP_on' 'free_Ca2+' 'all_Ca2+' 'PKAa?' 'CDK5!_' 'CK1u~?' 'PP2Ap~?' 'PP2Aca_!' 'PP2C!_' 'PP2Ba~?' 'PDEp~?' 'DARPP_unphosph~?' 'Thr75~?' 'Thr34~?' 'Ser137~?' 'Thr75:Ser137~?' 'Thr34:Thr75~?' 'Thr34:Ser137~?' 'Thr34:Thr75:Ser137~?' 'D34*~?' 'D75*~?' 'D137*~?'
 0.000000E+00 0 0 0 0 0 100 0 0 0 0 0 3000 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 0 1 13 0 78 79 0 0 1 0 0 2823 116 0 61 0 0 0 0 0 116 61
 1.000000E+00 0 2 22 0 67 69 0 0 6 0 0 2640 228 0 126 6 0 0 0 0 234 132
 1.500000E+00 0 0 24 0 67 60 0 0 9 0 0 2499 308 0 179 14 0 0 0 0 322 193
 2.000000E+00 0 6 30 0 66 49 0 0 18 0 0 2403 367 0 203 27 0 0 0 0 394 230
 2.500000E+00 0 3 41 0 76 41 0 0 12 0 0 2332 425 0 208 35 0 0 0 0 460 243
 3.000000E+00 0 3 47 0 67 33 0 0 13 1 0 2287 468 0 200 45 0 0 0 0 513 245
 3.500000E+00 0 1 53 0 67 30 0 0 15 0 0 2224 531 0 197 48 0 0 0 0 579 245
 4.000000E+00 0 4 56 0 66 27 0 0 16 1 0 2164 588 0 202 46 0 0 0 0 634 248
 4.500000E+00 0 4 58 0 65 22 0 0 10 0 0 2099 643 0 203 55 0 0 0 0 698 258
 5.000000E+00 0 3 59 0 57 17 0 0 12 0 0 2065 673 0 210 52 0 0 0 0 725 262
 5.500000E+00 0 3 65 0 72 14 0 0 18 1 0 2048 693 0 201 58 0 0 0 0 751 259
 6.000000E+00 0 3 69 0 67 13 0 0 14 2 0 2022 728 0 192 58 0 0 0 0 786 250
 6.500000E+00 0 6 76 0 71 10 0 0 17 0 0 1997 762 0 188 53 0 0 0 0 815 241
 7.000000E+00 0 5 79 0 80 7 0 0 6 1 0 1985 784 0 177 54 0 0 0 0 838 231
 7.500000E+00 0 3 79 0 56 8 0 0 13 2 0 1978 805 0 161 56 0 0 0 0 861 217
 8.000000E+00 0 5 87 0 57 6 0 0 15 1 0 1970 821 0 153 56 0 0 0 0 877 209
 8.500000E+00 0 5 94 0 66 5 0 1 16 2 0 1963 853 0 131 53 0 0 0 0 906 184
 9.000000E+00 0 6 93 0 72 3 0 1 6 2 0 1950 883 0 112 55 0 0 0 0 938 167
 9.500000E+00 0 5 100 0 59 2 0 1 7 3 0 1955 892 0 102 51 0 0 0 0 943 153
 1.000000E+01 0 5 105 0 68 2 0 0 5 1 0 1925 932 0 98 45 0 0 0 0 977 143
 1.050000E+01 0 7 109 0 82 2 0 0 5 0 0 1929 934 0 93 44 0 0 0 0 978 137
 1.100000E+01 0 7 117 0 71 2 0 0 4 4 0 1907 962 0 92 39 0 0 0 0 1001 131
 1.150000E+01 0 8 122 0 55 3 0 0 6 2 0 1904 971 0 88 37 0 0 0 0 1008 125
 1.200000E+01 0 5 127 0 63 3 0 0 7 2 0 1901 983 0 80 36 0 0 0 0 1019 116
 1.250000E+01 0 3 131 0 63 3 0 0 11 2 0 1901 990 0 74 35 0 0 0 0 1025 109
 1.300000E+01 0 4 134 0 63 2 0 0 7 2 0 1907 994 0 66 33 0 0 0 0 1027 99
 1.350000E+01 0 6 136 0 54 3 0 0 3 2 0 1904 1008 0 60 28 0 0 0 0 1036 88
 1.400000E+01 0 6 134 0 59 3 0 0 6 2 0 1899 1019 0 60 22 0 0 0 0 1041 82
 1.450000E+01 0 4 136 0 65 2 0 0 2 3 0 1875 1044 0 56 25 0 0 0 0 1069 81
 1.500000E+01 0 8 140 0 64 2 0 0 4 1 0 1866 1060 0 49 25 0 0 0 0 1085 74
 1.550000E+01 0 9 141 0 60 1 0 0 7 2 0 1882 1050 0 43 25 0 0 0 0 1075 68
 1.600000E+01 0 5 145 0 72 3 0 0 3 4 0 1885 1058 0 38 19 0 0 0 0 1077 57
 1.650000E+01 0 5 145 0 67 3 0 0 3 3 0 1886 1058 0 37 19 0 0 0 0 1077 56
 1.700000E+01 0 8 152 0 59 3 0 0 1 4 0 1876 1068 0 38 18 0 0 0 0 1086 56
 1.750000E+01 0 6 154 0 67 4 0 0 3 4 0 1878 1067 0 39 16 0 0 0 0 1083 55
 1.800000E+01 0 8 160 0 60 5 0 0 7 3 0 1871 1073 0 41 15 0 0 0 0 1088 56
 1.850000E+01 0 8 167 0 70 5 0 1 1 3 0 1867 1074 0 41 18 0 0 0 0 1092 59
 1.900000E+01 0 4 174 0 62 6 0 0 5 5 0 1871 1066 0 41 22 0 0 0 0 1088 63
 1.950000E+01 0 8 174 0 70 6 0 0 3 4 0 1887 1047 0 43 23 0 0 0 0 1070 66
