# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6'
 0.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 1.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0
 1.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 1 3 1 0 0 0
 2.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 2 3
 2.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 2 2 1 3 3 3
 3.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 1 3 3 4 4 3
 3.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 1 4 5 4 4 3
 4.000000E+00 7 0 0 0 0 0 0 0 0 0 0 0 0 3 8 3 2 4
 4.500000E+00 7 0 0 0 0 0 0 0 0 0 0 0 2 3 5 3 3 5
 5.000000E+00 8 0 0 0 0 0 0 0 0 0 0 0 6 4 4 3 3 5
 5.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 7 7 6 3 3 5
 6.000000E+00 5 0 0 0 0 0 0 0 0 0 0 0 9 7 5 5 3 7
 6.500000E+00 6 0 0 0 0 0 0 0 0 0 0 0 10 10 3 7 3 6
 7.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 9 9 6 10 3 4
 7.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 5 12 7 9 4 4
 8.000000E+00 5 0 0 0 0 0 0 0 0 0 0 0 6 11 9 6 5 5
 8.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 4 9 9 6 6 8
 9.000000E+00 1 0 0 0 0 0 0 0 0 0 0 0 7 12 7 6 7 9
 9.500000E+00 6 0 0 0 0 0 0 0 0 0 0 0 5 12 8 6 6 12
 1.000000E+01 6 0 0 0 0 0 0 0 0 0 0 0 8 10 12 5 8 6
 1.050000E+01 5 0 0 0 0 0 0 0 0 0 0 0 8 10 10 10 9 9
 1.100000E+01 4 0 0 0 0 0 0 0 0 0 0 0 9 11 12 8 9 7
 1.150000E+01 6 0 0 0 0 0 0 0 0 0 0 0 9 13 10 11 7 9
 1.200000E+01 10 0 0 0 0 0 0 0 0 0 0 0 10 13 12 6 8 6
 1.250000E+01 4 0 0 0 0 0 0 0 0 0 0 0 11 10 13 11 5 7
 1.300000E+01 5 0 0 0 0 0 0 0 0 0 0 0 12 11 14 11 5 9
