# time 'cAMP_on' 'free_Ca2+' 'all_Ca2+' 'PKAa?' 'CDK5!_' 'CK1u~?' 'PP2Ap~?' 'PP2Aca_!' 'PP2C!_' 'PP2Ba~?' 'PDEp~?' 'DARPP_unphosph~?' 'Thr75~?' 'Thr34~?' 'Ser137~?' 'Thr75:Ser137~?' 'Thr34:Thr75~?' 'Thr34:Ser137~?' 'Thr34:Thr75:Ser137~?' 'D34*~?' 'D75*~?' 'D137*~?'
 0.000000E+00 0 0 0 0 0 100 0 0 0 0 0 3000 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 0 3 11 0 76 80 0 0 5 0 0 2811 110 0 73 6 0 0 0 0 116 79
 1.000000E+00 0 3 17 0 75 65 0 0 10 0 0 2680 189 0 118 13 0 0 0 0 202 131
 1.500000E+00 0 2 20 0 62 53 0 0 12 0 0 2542 282 0 157 19 0 0 0 0 301 176
 2.000000E+00 0 4 28 0 79 41 0 0 13 0 0 2437 351 0 189 23 0 0 0 0 374 212
 2.500000E+00 0 6 38 0 69 31 0 0 11 0 0 2364 409 0 193 34 0 0 0 0 443 227
 3.000000E+00 0 2 42 0 80 26 0 0 13 1 0 2291 473 0 193 43 0 0 0 0 516 236
 3.500000E+00 0 3 47 0 83 21 0 0 5 0 0 2263 495 0 193 49 0 0 0 0 544 242
 4.000000E+00 0 2 50 0 73 15 0 0 9 1 0 2221 536 0 182 61 0 0 0 0 597 243
 4.500000E+00 0 3 49 0 76 14 0 0 14 0 0 2190 567 0 185 58 0 0 0 0 625 243
 5.000000E+00 0 1 54 0 67 12 0 1 9 0 0 2168 601 0 171 60 0 0 0 0 661 231
 5.500000E+00 0 6 60 0 68 8 0 0 10 0 0 2139 642 0 158 61 0 0 0 0 703 219
 6.000000E+00 0 3 67 0 77 7 0 0 12 0 0 2113 680 0 148 59 0 0 0 0 739 207
 6.500000E+00 0 1 69 0 72 7 0 0 5 0 0 2096 709 0 133 62 0 0 0 0 771 195
 7.000000E+00 0 4 75 0 76 7 0 1 14 0 0 2070 743 0 124 63 0 0 0 0 806 187
 7.500000E+00 0 2 84 0 70 5 0 0 6 4 0 2090 735 0 113 62 0 0 0 0 797 175
 8.000000E+00 0 7 91 0 66 6 0 0 7 0 0 2064 765 0 108 63 0 0 0 0 828 171
 8.500000E+00 0 2 96 0 68 6 0 0 12 1 0 2025 807 0 108 60 0 0 0 0 867 168
 9.000000E+00 0 1 95 0 66 5 0 0 8 2 0 1999 838 0 105 58 0 0 0 0 896 163
