# time 'cAMP_on' 'free_Ca2+' 'bound_Ca2+!_' 'PKAa!_' 'PKAa?' 'CDK5!_' 'CK1p~?' 'PP2Ap~?' 'PP2Aca_!' 'PP2C!_' 'PP2Ba~?' 'PDEp~?' 'DARPP_unphosph~?' 'Thr75~?' 'Thr34~?' 'Ser137~?' 'Thr75:Ser137~?' 'Thr34:Thr75~?' 'Thr34:Ser137~?' 'Thr34:Thr75:Ser137~?' 'D34*~?' 'D75*~?' 'D137*~?'
 7.566667E+01 0 9 390 0 0 62 59 0 0 21 28 0 1638 871 0 314 177 0 0 0 0 1048 491
 7.600000E+01 0 16 384 0 0 69 64 0 0 23 38 0 1641 867 0 318 174 0 0 0 0 1041 492
 7.633333E+01 0 16 387 0 0 65 63 0 1 24 35 0 1625 885 0 320 170 0 0 0 0 1055 490
 7.666667E+01 0 13 391 0 0 67 64 0 1 23 33 0 1624 894 0 314 168 0 0 0 0 1062 482
 7.700000E+01 0 13 396 0 0 63 61 0 2 18 32 0 1631 886 0 316 167 0 0 0 0 1053 483
 7.733333E+01 0 16 397 0 0 63 65 1 1 27 38 0 1644 875 0 312 169 0 0 0 0 1044 481
 7.766667E+01 0 14 401 0 0 75 65 1 1 17 42 0 1641 885 0 301 173 0 0 0 0 1058 474
 7.800000E+01 0 14 396 0 0 71 65 0 0 21 41 0 1655 872 0 299 174 0 0 0 0 1046 473
 7.833333E+01 0 17 394 0 0 75 60 0 0 18 34 0 1660 872 0 292 176 0 0 0 0 1048 468
 7.866667E+01 0 13 396 0 0 69 60 0 0 27 44 0 1645 882 0 297 176 0 0 0 0 1058 473
 7.900000E+01 0 6 402 0 0 68 62 0 0 23 40 0 1650 885 0 293 172 0 0 0 0 1057 465
 7.933333E+01 0 12 400 0 0 72 55 0 0 20 42 0 1651 884 0 292 173 0 0 0 0 1057 465
 7.966667E+01 0 17 394 0 0 62 51 0 0 19 36 0 1662 886 0 275 177 0 0 0 0 1063 452
 8.000000E+01 0 11 403 0 0 64 59 0 1 27 31 0 1646 893 0 281 180 0 0 0 0 1073 461
 8.033333E+01 0 12 404 0 0 70 60 0 2 22 40 0 1651 884 0 287 178 0 0 0 0 1062 465
 8.066667E+01 0 14 404 0 0 59 58 0 2 21 36 0 1657 883 0 282 178 0 0 0 0 1061 460
 8.100000E+01 0 16 398 0 0 55 57 2 2 17 36 0 1648 901 0 279 172 0 0 0 0 1073 451
 8.133333E+01 0 12 403 0 0 58 54 1 1 23 47 0 1668 877 0 283 172 0 0 0 0 1049 455
 8.166667E+01 0 13 401 0 0 59 57 2 1 21 39 0 1663 877 0 289 171 0 0 0 0 1048 460
 8.200000E+01 0 11 401 0 0 61 54 2 1 28 30 0 1678 862 0 283 177 0 0 0 0 1039 460
 8.233333E+01 0 13 399 0 0 68 57 1 1 28 34 0 1682 853 0 293 172 0 0 0 0 1025 465
 8.266667E+01 0 20 392 0 0 69 59 0 0 20 33 0 1687 847 0 297 169 0 0 0 0 1016 466
 8.300000E+01 0 8 404 0 0 58 60 0 0 22 39 0 1688 847 0 292 173 0 0 0 0 1020 465
 8.333333E+01 0 9 404 0 0 67 63 0 0 16 41 0 1678 860 0 299 163 0 0 0 0 1023 462
 8.366667E+01 0 16 392 0 0 77 66 0 0 21 35 0 1673 865 0 297 165 0 0 0 0 1030 462
 8.400000E+01 0 11 398 0 0 63 62 0 0 28 33 0 1667 878 0 293 162 0 0 0 0 1040 455
 8.433333E+01 0 19 390 0 0 60 60 0 0 28 32 0 1663 872 0 303 162 0 0 0 0 1034 465
 8.466667E+01 0 22 392 0 0 70 57 0 0 20 34 0 1678 852 0 305 165 0 0 0 0 1017 470
 8.500000E+01 0 13 404 0 0 71 60 0 0 21 41 0 1654 871 0 314 161 0 0 0 0 1032 475
 8.533333E+01 0 11 405 0 0 64 62 0 1 20 37 0 1645 869 0 317 169 0 0 0 0 1038 486
 8.566667E+01 0 16 398 0 0 66 54 1 2 26 36 0 1636 874 0 324 166 0 0 0 0 1040 490
 8.600000E+01 0 14 402 0 0 73 58 1 0 19 45 0 1633 876 0 326 165 0 0 0 0 1041 491
 8.633333E+01 0 17 398 0 0 57 60 0 0 27 31 0 1640 869 0 320 171 0 0 0 0 1040 491
 8.666667E+01 0 11 404 0 0 65 61 0 0 20 32 0 1638 881 0 313 168 0 0 0 0 1049 481
 8.700000E+01 0 16 406 0 0 59 58 0 0 18 41 0 1648 876 0 303 173 0 0 0 0 1049 476
 8.733333E+01 0 16 408 0 0 64 57 0 0 28 38 0 1652 866 0 306 176 0 0 0 0 1042 482
 8.766667E+01 0 6 420 0 0 60 56 0 0 26 38 0 1636 879 0 312 173 0 0 0 0 1052 485
 8.800000E+01 0 12 418 0 0 73 58 0 0 31 46 0 1639 875 0 315 171 0 0 0 0 1046 486
 8.833333E+01 0 11 416 0 0 56 58 1 2 19 40 0 1612 894 0 331 163 0 0 0 0 1057 494
 8.866667E+01 0 12 415 0 0 71 55 0 1 29 38 0 1604 900 0 329 167 0 0 0 0 1067 496
 8.900000E+01 0 18 410 0 0 61 55 0 0 27 34 0 1625 885 0 330 160 0 0 0 0 1045 490
 8.933333E+01 0 19 415 0 0 58 56 0 1 18 37 0 1632 882 0 320 166 0 0 0 0 1048 486
 8.966667E+01 0 10 427 0 0 66 57 1 1 17 42 0 1633 877 0 323 167 0 0 0 0 1044 490
 9.000000E+01 0 14 423 0 0 73 60 1 1 30 49 0 1627 875 0 336 162 0 0 0 0 1037 498
 9.033333E+01 0 22 417 0 0 70 60 2 1 24 43 0 1631 877 0 333 159 0 0 0 0 1036 492
 9.066667E+01 0 16 422 0 0 72 56 0 0 21 35 0 1640 879 0 328 153 0 0 0 0 1032 481
 9.100000E+01 0 11 426 0 0 60 52 0 0 23 43 0 1618 893 0 338 151 0 0 0 0 1044 489
 9.133333E+01 0 15 424 0 0 72 51 0 0 19 45 0 1643 867 0 328 162 0 0 0 0 1029 490
 9.166667E+01 0 16 424 0 0 61 48 0 0 18 46 0 1635 857 0 341 167 0 0 0 0 1024 508
 9.200000E+01 0 16 420 0 0 67 49 0 0 24 41 0 1613 877 0 352 158 0 0 0 0 1035 510
 9.233333E+01 0 18 420 0 0 72 45 0 0 28 39 0 1610 869 0 361 160 0 0 0 0 1029 521
 9.266667E+01 0 15 429 0 0 70 50 0 1 20 42 0 1596 875 0 366 163 0 0 0 0 1038 529
 9.300000E+01 0 19 426 0 0 74 53 0 0 17 42 0 1610 866 0 350 174 0 0 0 0 1040 524
 9.333333E+01 0 14 430 0 0 63 50 0 0 29 50 0 1592 865 0 351 192 0 0 0 0 1057 543
 9.366667E+01 0 13 428 0 0 63 55 0 0 22 48 0 1609 851 0 343 197 0 0 0 0 1048 540
 9.400000E+01 0 22 420 0 0 72 51 0 0 27 44 0 1609 841 0 352 198 0 0 0 0 1039 550
 9.433333E+01 0 16 428 0 0 64 49 0 0 30 53 0 1600 849 0 358 193 0 0 0 0 1042 551
 9.466667E+01 0 10 432 0 0 66 50 0 0 24 51 0 1599 835 0 366 200 0 0 0 0 1035 566
 9.500000E+01 0 16 421 0 0 70 54 0 1 24 49 0 1607 840 0 371 182 0 0 0 0 1022 553
 9.533333E+01 0 15 426 0 0 65 57 0 0 24 45 0 1600 843 0 375 182 0 0 0 0 1025 557
 9.566667E+01 0 21 420 0 0 60 59 0 0 29 35 0 1593 846 0 372 189 0 0 0 0 1035 561
 9.600000E+01 0 8 441 0 0 63 56 1 1 25 49 0 1593 844 0 375 188 0 0 0 0 1032 563
 9.633333E+01 0 18 430 0 0 61 50 0 2 30 48 0 1598 838 0 366 198 0 0 0 0 1036 564
 9.666667E+01 0 10 439 0 0 68 56 1 1 16 49 0 1582 843 0 374 201 0 0 0 0 1044 575
 9.700000E+01 0 17 433 0 0 64 57 1 1 26 46 0 1582 847 0 365 206 0 0 0 0 1053 571
 9.733333E+01 0 17 428 0 0 65 52 0 0 27 49 0 1582 851 0 370 197 0 0 0 0 1048 567
 9.766667E+01 0 15 430 0 0 61 57 0 0 23 44 0 1571 864 0 367 198 0 0 0 0 1062 565
 9.800000E+01 0 18 432 0 0 58 54 0 0 27 50 0 1561 872 0 362 205 0 0 0 0 1077 567
 9.833333E+01 0 12 435 0 0 59 51 1 1 23 50 0 1569 859 0 370 202 0 0 0 0 1061 572
 9.866667E+01 0 16 428 0 0 63 48 0 0 30 47 0 1549 870 0 360 221 0 0 0 0 1091 581
 9.900000E+01 0 18 430 0 0 67 49 0 0 17 50 0 1545 874 0 374 207 0 0 0 0 1081 581
 9.933333E+01 0 16 433 0 0 59 48 0 1 22 44 0 1541 876 0 370 213 0 0 0 0 1089 583
 9.966667E+01 0 16 433 0 0 62 47 0 1 25 48 0 1565 857 0 371 207 0 0 0 0 1064 578
 1.000000E+02 0 16 428 0 0 68 53 1 0 26 41 0 1560 864 0 379 197 0 0 0 0 1061 576
 1.003333E+02 0 18 426 0 0 61 49 1 0 19 42 0 1568 865 0 370 197 0 0 0 0 1062 567
 1.006667E+02 0 14 428 0 0 78 51 0 0 27 51 0 1586 853 0 370 191 0 0 0 0 1044 561
 1.010000E+02 0 19 420 0 0 58 48 0 0 24 41 0 1580 855 0 358 207 0 0 0 0 1062 565
 1.013333E+02 0 18 424 0 0 63 43 0 0 27 43 0 1568 866 0 362 204 0 0 0 0 1070 566
 1.016667E+02 0 13 428 0 0 61 50 1 2 23 42 0 1541 880 0 373 206 0 0 0 0 1086 579
 1.020000E+02 0 9 434 0 0 71 54 0 2 23 47 0 1540 876 0 374 210 0 0 0 0 1086 584
 1.023333E+02 0 16 425 0 0 67 57 0 1 18 46 0 1553 866 0 379 202 0 0 0 0 1068 581
 1.026667E+02 0 17 427 0 0 64 58 0 1 15 37 0 1569 872 0 369 190 0 0 0 0 1062 559
 1.030000E+02 0 25 420 0 0 61 57 0 0 16 45 0 1575 870 0 365 190 0 0 0 0 1060 555
 1.033333E+02 0 12 435 0 0 69 56 0 1 28 42 0 1574 863 0 368 195 0 0 0 0 1058 563
 1.036667E+02 0 13 440 0 0 64 53 1 2 28 46 0 1565 866 0 381 188 0 0 0 0 1054 569
 1.040000E+02 0 22 436 0 0 71 51 1 0 20 43 0 1584 863 0 371 182 0 0 0 0 1045 553
 1.043333E+02 0 16 441 0 0 69 55 1 1 24 52 0 1569 882 0 367 182 0 0 0 0 1064 549
 1.046667E+02 0 14 441 0 0 66 59 1 1 22 43 0 1568 881 0 364 187 0 0 0 0 1068 551
 1.050000E+02 0 14 437 0 0 63 59 0 1 19 48 0 1572 872 0 354 202 0 0 0 0 1074 556
 1.053333E+02 0 19 436 0 0 63 59 0 0 25 44 0 1564 874 0 357 205 0 0 0 0 1079 562
 1.056667E+02 0 15 440 0 0 67 53 0 0 26 48 0 1568 872 0 357 203 0 0 0 0 1075 560
 1.060000E+02 0 16 434 0 0 55 49 0 2 27 48 0 1570 871 0 363 196 0 0 0 0 1067 559
 1.063333E+02 0 11 442 0 0 68 53 2 4 24 54 0 1577 870 0 361 192 0 0 0 0 1062 553
 1.066667E+02 0 14 438 0 0 77 53 1 2 21 51 0 1600 845 0 364 191 0 0 0 0 1036 555
 1.070000E+02 0 8 443 0 0 71 51 1 3 23 52 0 1604 833 0 373 190 0 0 0 0 1023 563
 1.073333E+02 0 14 439 0 0 66 49 2 1 24 48 0 1593 850 0 375 182 0 0 0 0 1032 557
 1.076667E+02 0 18 435 0 0 70 50 0 1 23 47 0 1612 844 0 363 181 0 0 0 0 1025 544
 1.080000E+02 0 18 437 0 0 52 54 0 1 25 47 0 1580 867 0 379 174 0 0 0 0 1041 553
 1.083333E+02 0 21 433 0 0 61 55 0 1 32 45 0 1577 872 0 379 172 0 0 0 0 1044 551
 1.086667E+02 0 18 438 0 0 67 57 0 0 23 48 0 1583 868 0 372 177 0 0 0 0 1045 549
 1.090000E+02 0 18 436 0 0 70 55 0 0 24 45 0 1589 860 0 374 177 0 0 0 0 1037 551
 1.093333E+02 0 16 438 0 0 52 53 0 0 18 44 0 1593 868 0 363 176 0 0 0 0 1044 539
 1.096667E+02 0 22 436 0 0 63 59 0 0 27 46 0 1592 869 0 362 177 0 0 0 0 1046 539
 1.100000E+02 0 13 444 0 0 67 60 0 0 24 53 0 1594 874 0 357 175 0 0 0 0 1049 532
 1.103333E+02 0 14 444 0 0 73 56 0 0 30 50 0 1585 882 0 351 182 0 0 0 0 1064 533
 1.106667E+02 0 12 448 0 0 69 54 0 0 24 47 0 1606 862 0 353 179 0 0 0 0 1041 532
 1.110000E+02 0 19 440 0 0 65 52 0 0 16 46 0 1624 866 0 332 178 0 0 0 0 1044 510
 1.113333E+02 0 12 449 0 0 62 50 1 1 23 51 0 1615 876 0 331 178 0 0 0 0 1054 509
 1.116667E+02 0 19 438 0 0 69 51 0 0 22 52 0 1624 868 0 319 189 0 0 0 0 1057 508
 1.120000E+02 0 19 436 0 0 59 50 0 0 21 41 0 1613 862 0 330 195 0 0 0 0 1057 525
 1.123333E+02 0 11 444 0 0 60 53 0 0 26 48 0 1610 859 0 337 194 0 0 0 0 1053 531
 1.126667E+02 0 19 440 0 0 63 52 0 0 20 46 0 1601 872 0 341 186 0 0 0 0 1058 527
 1.130000E+02 0 18 442 0 0 65 53 0 0 25 48 0 1602 866 0 353 179 0 0 0 0 1045 532
 1.133333E+02 0 17 442 0 0 61 52 0 0 28 44 0 1619 853 0 349 179 0 0 0 0 1032 528
 1.136667E+02 0 13 447 0 0 58 49 0 1 25 55 0 1632 840 0 350 178 0 0 0 0 1018 528
 1.140000E+02 0 14 447 0 0 68 50 0 1 24 54 0 1634 836 0 364 166 0 0 0 0 1002 530
 1.143333E+02 0 17 445 0 0 60 47 1 1 14 43 0 1632 845 0 349 174 0 0 0 0 1019 523
 1.146667E+02 0 7 453 0 0 63 51 0 1 25 51 0 1615 842 0 362 181 0 0 0 0 1023 543
 1.150000E+02 0 8 455 0 0 67 59 1 3 20 47 0 1627 830 0 358 185 0 0 0 0 1015 543
 1.153333E+02 0 16 443 0 0 70 56 0 1 23 53 0 1618 845 0 356 181 0 0 0 0 1026 537
 1.156667E+02 0 17 443 0 0 61 53 0 1 25 47 0 1622 839 0 361 178 0 0 0 0 1017 539
 1.160000E+02 0 15 443 0 0 68 54 0 1 17 47 0 1615 845 0 363 177 0 0 0 0 1022 540
 1.163333E+02 0 15 445 0 0 73 52 0 1 22 48 0 1622 829 0 364 185 0 0 0 0 1014 549
 1.166667E+02 0 17 444 0 0 67 56 0 0 25 53 0 1604 832 0 361 203 0 0 0 0 1035 564
 1.170000E+02 0 11 450 0 0 68 48 0 0 19 53 0 1598 840 0 352 210 0 0 0 0 1050 562
 1.173333E+02 0 18 445 0 0 61 51 0 1 35 45 0 1569 856 0 360 215 0 0 0 0 1071 575
 1.176667E+02 0 25 440 0 0 71 50 0 0 24 46 0 1559 869 0 355 217 0 0 0 0 1086 572
 1.180000E+02 0 22 442 0 0 65 49 0 0 25 48 0 1580 851 0 356 213 0 0 0 0 1064 569
 1.183333E+02 0 20 444 0 0 72 50 0 0 28 46 0 1592 838 0 363 207 0 0 0 0 1045 570
 1.186667E+02 0 23 444 0 0 68 52 0 0 19 49 0 1584 844 0 373 199 0 0 0 0 1043 572
 1.190000E+02 0 21 442 0 0 63 56 0 0 30 47 0 1591 829 0 367 213 0 0 0 0 1042 580
 1.193333E+02 0 28 438 0 0 71 56 0 0 34 45 0 1594 823 0 377 206 0 0 0 0 1029 583
 1.196667E+02 0 20 446 0 0 79 56 0 0 22 57 0 1590 832 0 382 196 0 0 0 0 1028 578
 1.200000E+02 0 16 448 0 0 65 53 0 0 25 53 0 1579 837 0 382 202 0 0 0 0 1039 584
 1.203333E+02 0 11 456 0 0 59 52 0 0 31 54 0 1582 828 0 384 206 0 0 0 0 1034 590
 1.206667E+02 0 17 446 0 0 67 49 1 0 28 49 0 1586 825 0 378 211 0 0 0 0 1036 589
 1.210000E+02 0 15 446 0 0 59 53 1 0 31 44 0 1581 822 0 388 209 0 0 0 0 1031 597
 1.213333E+02 0 21 440 0 0 61 51 0 2 27 47 0 1591 823 0 382 204 0 0 0 0 1027 586
 1.216667E+02 0 7 453 0 0 71 50 1 3 35 50 0 1616 809 0 372 203 0 0 0 0 1012 575
 1.220000E+02 0 8 452 0 0 73 53 2 2 20 49 0 1604 811 0 385 200 0 0 0 0 1011 585
 1.223333E+02 0 22 438 0 0 65 55 1 2 26 49 0 1626 790 0 393 191 0 0 0 0 981 584
 1.226667E+02 0 19 445 0 0 61 55 1 1 37 45 0 1629 783 0 399 189 0 0 0 0 972 588
 1.230000E+02 0 17 447 0 0 67 58 1 1 27 51 0 1632 792 0 385 191 0 0 0 0 983 576
 1.233333E+02 0 22 446 0 0 60 60 1 0 25 55 0 1631 782 0 387 200 0 0 0 0 982 587
 1.236667E+02 0 16 452 0 0 65 61 0 0 25 52 0 1614 797 0 395 194 0 0 0 0 991 589
 1.240000E+02 0 17 450 0 0 74 62 0 0 23 52 0 1624 800 0 386 190 0 0 0 0 990 576
 1.243333E+02 0 16 450 0 0 71 58 0 0 23 57 0 1619 809 0 382 190 0 0 0 0 999 572
 1.246667E+02 0 10 455 0 0 69 58 0 1 24 51 0 1604 816 0 387 193 0 0 0 0 1009 580
 1.250000E+02 0 14 450 0 0 69 56 0 0 27 49 0 1590 822 0 393 195 0 0 0 0 1017 588
 1.253333E+02 0 14 452 0 0 62 52 1 0 25 58 0 1592 814 0 401 193 0 0 0 0 1007 594
 1.256667E+02 0 18 448 0 0 64 57 1 0 28 54 0 1603 809 0 395 193 0 0 0 0 1002 588
 1.260000E+02 0 16 450 0 0 81 56 0 0 22 53 0 1618 797 0 397 188 0 0 0 0 985 585
 1.263333E+02 0 10 451 0 0 70 59 0 1 29 50 0 1621 806 0 387 186 0 0 0 0 992 573
 1.266667E+02 0 20 438 0 0 60 58 0 0 26 46 0 1637 802 0 380 181 0 0 0 0 983 561
 1.270000E+02 0 13 447 0 0 75 59 0 1 19 50 0 1658 790 0 373 179 0 0 0 0 969 552
 1.273333E+02 0 15 443 0 0 68 58 0 1 27 47 0 1633 816 0 377 174 0 0 0 0 990 551
 1.276667E+02 0 15 440 0 0 53 57 0 0 22 52 0 1647 813 0 365 175 0 0 0 0 988 540
 1.280000E+02 0 12 441 0 0 71 52 0 1 21 52 0 1644 811 0 363 182 0 0 0 0 993 545
 1.283333E+02 0 14 438 0 0 69 47 1 0 22 47 0 1645 802 0 366 187 0 0 0 0 989 553
 1.286667E+02 0 17 438 0 0 68 46 0 0 33 49 0 1635 802 0 376 187 0 0 0 0 989 563
 1.290000E+02 0 20 436 0 0 56 54 0 0 32 48 0 1631 797 0 374 198 0 0 0 0 995 572
 1.293333E+02 0 20 434 0 0 57 53 0 0 17 47 0 1641 797 0 352 210 0 0 0 0 1007 562
 1.296667E+02 0 16 438 0 0 60 55 0 0 28 42 0 1639 797 0 361 203 0 0 0 0 1000 564
 1.300000E+02 0 20 435 0 0 68 59 0 1 24 48 0 1637 801 0 355 207 0 0 0 0 1008 562
 1.303333E+02 0 18 434 0 0 74 52 0 0 27 50 0 1628 804 0 364 204 0 0 0 0 1008 568
 1.306667E+02 0 11 436 0 0 66 51 0 0 24 47 0 1632 798 0 358 212 0 0 0 0 1010 570
 1.310000E+02 0 10 435 0 0 60 52 0 1 31 43 0 1612 809 0 365 214 0 0 0 0 1023 579
 1.313333E+02 0 19 425 0 0 65 50 0 1 27 43 0 1597 829 0 362 212 0 0 0 0 1041 574
 1.316667E+02 0 14 426 0 0 70 57 0 0 18 43 0 1586 840 0 371 203 0 0 0 0 1043 574
 1.320000E+02 0 23 414 0 0 55 59 0 0 21 41 0 1593 834 0 379 194 0 0 0 0 1028 573
 1.323333E+02 0 14 423 0 0 70 60 0 1 25 44 0 1588 834 0 377 201 0 0 0 0 1035 578
 1.326667E+02 0 23 413 0 0 67 59 0 1 27 42 0 1601 826 0 370 203 0 0 0 0 1029 573
 1.330000E+02 0 11 423 0 0 83 58 0 1 32 42 0 1589 847 0 376 188 0 0 0 0 1035 564
 1.333333E+02 0 22 409 0 0 65 65 0 1 23 42 0 1590 853 0 372 185 0 0 0 0 1038 557
 1.336667E+02 0 14 417 0 0 66 69 1 1 21 43 0 1581 870 0 364 185 0 0 0 0 1055 549
 1.340000E+02 0 18 411 0 0 59 63 1 1 26 45 0 1568 887 0 363 182 0 0 0 0 1069 545
 1.343333E+02 0 13 417 0 0 60 63 1 1 18 43 0 1586 868 0 362 184 0 0 0 0 1052 546
 1.346667E+02 0 21 411 0 0 75 60 0 1 23 35 0 1592 865 0 361 182 0 0 0 0 1047 543
 1.350000E+02 0 12 420 0 0 69 55 0 0 23 50 0 1580 874 0 362 184 0 0 0 0 1058 546
 1.353333E+02 0 8 427 0 0 65 57 0 1 17 43 0 1578 874 0 355 193 0 0 0 0 1067 548
 1.356667E+02 0 13 426 0 0 61 62 0 0 28 44 0 1612 844 0 355 189 0 0 0 0 1033 544
 1.360000E+02 0 14 425 0 0 73 62 0 1 24 44 0 1605 857 0 356 182 0 0 0 0 1039 538
 1.363333E+02 0 10 425 0 0 69 56 0 1 32 45 0 1590 866 0 360 184 0 0 0 0 1050 544
 1.366667E+02 0 26 409 0 0 67 60 2 3 31 44 0 1604 855 0 354 187 0 0 0 0 1042 541
 1.370000E+02 0 14 424 0 0 56 58 1 2 17 44 0 1605 852 0 348 195 0 0 0 0 1047 543
 1.373333E+02 0 13 425 0 0 64 58 0 1 23 38 0 1615 855 0 337 193 0 0 0 0 1048 530
 1.376667E+02 0 24 417 0 0 55 56 1 1 22 41 0 1624 850 0 336 190 0 0 0 0 1040 526
 1.380000E+02 0 17 416 0 0 66 53 0 0 24 38 0 1613 853 0 340 194 0 0 0 0 1047 534
 1.383333E+02 0 14 416 0 0 72 58 0 0 21 37 0 1623 842 0 341 194 0 0 0 0 1036 535
 1.386667E+02 0 24 406 0 0 64 56 0 0 25 40 0 1618 844 0 343 195 0 0 0 0 1039 538
 1.390000E+02 0 17 415 0 0 67 62 0 1 26 39 0 1614 841 0 352 193 0 0 0 0 1034 545
 1.393333E+02 0 13 419 0 0 61 62 1 1 25 42 0 1621 837 0 339 203 0 0 0 0 1040 542
 1.396667E+02 0 17 418 0 0 69 62 1 0 22 49 0 1610 848 0 348 194 0 0 0 0 1042 542
 1.400000E+02 0 6 432 0 0 68 56 0 0 25 43 0 1593 853 0 358 196 0 0 0 0 1049 554
 1.403333E+02 0 15 428 0 0 65 53 0 2 25 44 0 1582 862 0 363 193 0 0 0 0 1055 556
 1.406667E+02 0 12 432 0 0 68 52 0 0 16 39 0 1584 858 0 350 208 0 0 0 0 1066 558
 1.410000E+02 0 14 428 0 0 52 50 0 0 31 39 0 1571 867 0 362 200 0 0 0 0 1067 562
 1.413333E+02 0 14 430 0 0 61 54 0 0 31 42 0 1571 859 0 363 207 0 0 0 0 1066 570
 1.416667E+02 0 19 425 0 0 63 55 0 1 19 45 0 1565 870 0 360 205 0 0 0 0 1075 565
 1.420000E+02 0 22 427 0 0 65 54 0 1 25 46 0 1572 857 0 356 215 0 0 0 0 1072 571
 1.423333E+02 0 15 434 0 0 62 48 0 0 28 45 0 1574 844 0 354 228 0 0 0 0 1072 582
 1.426667E+02 0 15 436 0 0 61 52 0 0 25 52 0 1553 855 0 378 214 0 0 0 0 1069 592
 1.430000E+02 0 19 434 0 0 65 52 0 0 32 40 0 1564 857 0 366 213 0 0 0 0 1070 579
 1.433333E+02 0 13 443 0 0 52 50 0 1 32 49 0 1564 846 0 375 215 0 0 0 0 1061 590
 1.436667E+02 0 18 440 0 0 64 51 1 2 32 43 0 1574 829 0 383 214 0 0 0 0 1043 597
 1.440000E+02 0 18 445 0 0 75 55 0 1 18 47 0 1578 828 0 381 213 0 0 0 0 1041 594
 1.443333E+02 0 25 441 0 0 64 57 0 1 28 47 0 1590 817 0 375 218 0 0 0 0 1035 593
 1.446667E+02 0 20 449 0 0 61 55 0 1 27 52 0 1596 817 0 379 208 0 0 0 0 1025 587
 1.450000E+02 0 15 452 0 0 63 51 1 0 26 50 0 1595 817 0 385 203 0 0 0 0 1020 588
 1.453333E+02 0 8 460 0 0 59 55 1 0 19 54 0 1586 829 0 379 206 0 0 0 0 1035 585
 1.456667E+02 0 18 450 0 0 70 51 1 0 19 55 0 1597 820 0 375 208 0 0 0 0 1028 583
 1.460000E+02 0 16 448 0 0 59 49 1 0 24 48 0 1604 810 0 385 201 0 0 0 0 1011 586
 1.463333E+02 0 14 448 0 0 63 53 0 0 23 57 0 1595 824 0 386 195 0 0 0 0 1019 581
 1.466667E+02 0 18 442 0 0 73 46 0 0 30 49 0 1614 808 0 385 193 0 0 0 0 1001 578
 1.470000E+02 0 9 450 0 0 62 50 0 0 23 52 0 1621 799 0 394 186 0 0 0 0 985 580
 1.473333E+02 0 16 441 0 0 70 52 0 1 22 44 0 1620 801 0 385 194 0 0 0 0 995 579
 1.476667E+02 0 14 450 0 0 71 48 0 0 29 53 0 1616 791 0 388 205 0 0 0 0 996 593
 1.480000E+02 0 18 447 0 0 66 42 1 1 24 50 0 1594 801 0 409 196 0 0 0 0 997 605
 1.483333E+02 0 16 449 0 0 61 39 1 1 32 52 0 1587 798 0 422 193 0 0 0 0 991 615
 1.486667E+02 0 26 442 0 0 59 38 1 0 21 52 0 1585 795 0 437 183 0 0 0 0 978 620
 1.490000E+02 0 14 453 0 0 75 52 1 1 29 48 0 1561 788 0 463 188 0 0 0 0 976 651
 1.493333E+02 0 19 446 0 0 63 48 1 0 28 49 0 1585 756 0 456 203 0 0 0 0 959 659
 1.496667E+02 0 18 446 0 0 53 48 0 0 33 54 0 1576 769 0 458 197 0 0 0 0 966 655
 1.500000E+02 0 19 442 0 0 68 52 0 0 28 48 0 1577 770 0 446 207 0 0 0 0 977 653
 1.503333E+02 0 13 447 0 0 69 55 0 1 22 51 0 1573 784 0 444 199 0 0 0 0 983 643
 1.506667E+02 0 11 448 0 0 62 58 1 2 35 50 0 1557 803 0 441 199 0 0 0 0 1002 640
 1.510000E+02 0 21 437 0 0 74 54 0 1 24 51 0 1566 793 0 437 204 0 0 0 0 997 641
 1.513333E+02 0 12 443 0 0 69 57 0 1 24 50 0 1574 787 0 429 210 0 0 0 0 997 639
 1.516667E+02 0 23 430 0 0 64 57 0 0 31 46 0 1567 797 0 427 209 0 0 0 0 1006 636
 1.520000E+02 0 18 436 0 0 64 51 0 0 24 46 0 1547 813 0 431 209 0 0 0 0 1022 640
 1.523333E+02 0 21 432 0 0 68 51 0 0 21 49 0 1551 812 0 432 205 0 0 0 0 1017 637
 1.526667E+02 0 12 441 0 0 75 55 0 1 23 51 0 1551 813 0 430 206 0 0 0 0 1019 636
 1.530000E+02 0 13 438 0 0 74 52 0 2 30 53 0 1553 801 0 436 210 0 0 0 0 1011 646
 1.533333E+02 0 13 437 0 0 61 58 0 1 27 50 0 1577 790 0 421 212 0 0 0 0 1002 633
 1.536667E+02 0 20 431 0 0 62 67 0 1 30 54 0 1563 813 0 417 207 0 0 0 0 1020 624
 1.540000E+02 0 12 439 0 0 70 61 1 1 29 54 0 1570 806 0 422 202 0 0 0 0 1008 624
 1.543333E+02 0 21 430 0 0 63 61 0 0 24 47 0 1579 804 0 417 200 0 0 0 0 1004 617
 1.546667E+02 0 18 432 0 0 70 63 0 0 25 49 0 1569 819 0 414 198 0 0 0 0 1017 612
 1.550000E+02 0 15 433 0 0 55 60 0 1 31 50 0 1570 836 0 398 196 0 0 0 0 1032 594
 1.553333E+02 0 13 428 0 0 73 59 0 0 21 44 0 1565 836 0 415 184 0 0 0 0 1020 599
 1.556667E+02 0 17 422 0 0 69 56 0 0 32 42 0 1566 837 0 408 189 0 0 0 0 1026 597
