# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6'
 0.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 0
 1.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 2 1 2 0 1 1
 1.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 2 3
 2.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 2 2 3 0 3 2
 2.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 4 0 3 3 3 2
 3.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 5 2 3 3 2 3
 3.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 5 5 1 2 3 3
 4.000000E+00 3 0 0 0 0 0 0 0 0 0 0 0 8 2 2 5 1 2
 4.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 7 2 0 4 6 2
 5.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 7 5 1 4 6 2
 5.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 6 3 7 5 4 4
 6.000000E+00 6 0 0 0 0 0 0 0 0 0 0 0 5 6 4 7 5 2
 6.500000E+00 1 0 0 0 0 0 0 0 0 0 0 0 6 6 6 7 5 4
 7.000000E+00 5 0 0 0 0 0 0 0 0 0 0 0 6 5 7 7 5 6
 7.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 10 5 6 4 10 5
 8.000000E+00 10 0 0 0 0 0 0 0 0 0 0 0 9 5 3 4 10 4
 8.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 9 5 7 4 11 4
 9.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 7 8 9 5 4 6
 9.500000E+00 4 0 0 0 0 0 0 0 0 0 0 0 6 8 13 8 6 5
 1.000000E+01 3 0 0 0 0 0 0 0 0 0 0 0 6 9 11 11 8 6
 1.050000E+01 4 0 0 0 0 0 0 0 0 0 0 0 10 8 9 7 7 4
 1.100000E+01 5 0 0 0 0 0 0 0 0 0 0 0 7 7 13 12 5 3
 1.150000E+01 9 0 0 0 0 0 0 0 0 0 0 0 5 11 15 7 7 3
 1.200000E+01 4 0 0 0 0 0 0 0 0 0 0 0 4 12 12 9 9 7
 1.250000E+01 1 0 0 0 0 0 0 0 0 0 0 0 9 12 9 10 5 4
 1.300000E+01 3 0 0 0 0 0 0 0 0 0 0 0 8 13 8 9 3 7
 1.350000E+01 6 0 0 0 0 0 0 0 0 0 0 0 13 7 9 9 6 5
 1.400000E+01 8 0 0 0 0 0 0 0 0 0 0 0 7 11 10 8 8 2
 1.450000E+01 11 0 0 0 0 0 0 0 0 0 0 0 8 9 9 12 10 6
 1.500000E+01 4 0 0 0 0 0 0 0 0 0 0 0 8 10 11 13 11 6
 1.550000E+01 7 0 0 0 0 0 0 0 0 0 0 0 9 11 9 11 11 6
 1.600000E+01 6 0 0 0 0 0 0 0 0 0 0 0 12 12 11 8 12 4
 1.650000E+01 8 0 0 0 0 0 0 0 0 1 0 0 10 10 9 6 9 9
 1.700000E+01 5 0 0 0 0 0 0 1 0 0 0 0 15 8 6 10 8 14
 1.750000E+01 6 0 0 0 0 0 0 1 0 1 0 0 10 7 10 8 8 13
 1.800000E+01 5 0 0 0 0 0 0 1 0 1 0 0 7 8 15 7 9 15
 1.850000E+01 4 0 0 0 0 0 0 1 0 0 0 0 11 8 18 9 12 8
 1.900000E+01 11 0 0 0 0 0 0 0 0 1 0 0 10 10 19 7 10 9
 1.950000E+01 3 0 0 0 0 0 0 0 0 1 0 0 15 7 16 12 11 7
 2.000000E+01 7 0 0 0 0 0 0 0 0 0 0 0 14 11 13 11 10 8
 2.050000E+01 3 0 0 0 0 0 0 0 0 0 0 0 13 8 14 15 14 8
 2.100000E+01 3 0 0 0 0 0 0 0 0 0 0 0 8 11 8 16 8 11
 2.150000E+01 6 0 0 0 0 0 0 0 0 0 0 0 12 10 10 16 10 10
 2.200000E+01 6 0 0 0 0 0 0 0 0 0 0 0 18 8 9 14 11 9
 2.250000E+01 5 0 0 0 0 0 0 0 0 0 0 0 14 10 13 8 10 11
 2.300000E+01 9 0 0 0 0 0 0 0 0 0 0 0 13 10 13 10 11 13
 2.350000E+01 7 0 0 0 0 0 0 0 0 0 0 0 12 10 11 10 8 15
 2.400000E+01 0 0 0 0 0 0 0 0 0 1 0 0 14 10 17 9 11 12
 2.450000E+01 5 0 0 0 0 0 0 0 0 0 0 0 16 14 15 7 9 15
 2.500000E+01 7 0 0 0 0 0 0 0 0 0 0 0 9 16 5 9 15 18
 2.550000E+01 7 0 0 0 0 0 0 0 0 0 0 0 8 13 11 14 15 15
 2.600000E+01 12 0 0 0 0 0 0 0 0 0 0 0 12 9 12 13 13 16
 2.650000E+01 5 0 0 0 0 0 0 0 0 0 0 0 14 12 12 15 10 13
 2.700000E+01 8 0 0 0 0 0 0 0 0 0 0 0 11 8 16 14 13 8
 2.750000E+01 7 0 0 0 0 0 0 0 0 0 0 0 18 12 13 9 14 13
 2.800000E+01 11 0 0 0 0 0 0 0 0 0 0 0 13 16 10 11 16 17
 2.850000E+01 8 0 0 0 0 0 0 0 0 0 0 0 9 15 16 12 13 18
 2.900000E+01 4 0 0 0 0 0 0 0 0 0 0 0 11 13 26 13 9 7
 2.950000E+01 6 0 0 0 0 0 0 0 0 1 0 0 10 13 18 12 16 12
 3.000000E+01 1 0 0 0 0 0 0 0 0 1 0 0 12 15 16 17 13 10
 3.050000E+01 7 0 0 0 0 0 0 0 0 0 0 0 8 17 17 19 11 9
 3.100000E+01 8 0 0 0 0 0 0 0 0 0 0 0 14 20 18 12 9 15
 3.150000E+01 9 0 0 0 0 0 0 0 0 1 0 0 12 12 18 12 15 14
 3.200000E+01 5 0 0 0 0 0 0 0 0 0 0 0 18 12 16 12 13 14
 3.250000E+01 2 0 0 0 0 0 0 0 0 0 0 0 16 8 17 10 13 16
 3.300000E+01 4 0 0 0 0 0 0 0 0 0 0 0 14 11 15 17 14 16
 3.350000E+01 7 0 0 0 0 0 0 0 0 0 0 0 9 9 15 15 14 19
 3.400000E+01 9 0 0 0 0 0 0 0 0 0 0 0 11 18 13 14 14 16
 3.450000E+01 7 0 0 0 0 0 0 0 0 0 0 0 18 16 10 17 12 15
 3.500000E+01 8 0 0 0 0 0 0 0 0 0 0 0 14 18 14 11 13 13
 3.550000E+01 8 0 0 0 0 0 0 0 0 0 0 0 16 22 8 20 11 9
 3.600000E+01 7 0 0 0 0 0 0 0 0 0 0 0 20 16 7 20 11 10
 3.650000E+01 10 0 0 0 0 0 0 0 0 0 0 0 18 16 10 21 14 7
 3.700000E+01 6 0 0 0 0 0 0 0 0 0 0 0 21 18 8 19 12 10
 3.750000E+01 5 0 0 0 0 0 0 1 0 0 0 0 19 17 11 15 12 14
 3.800000E+01 2 0 0 0 0 0 0 0 0 0 0 0 18 13 11 21 13 13
 3.850000E+01 7 0 0 0 0 0 0 0 0 0 0 0 19 13 7 15 9 17
 3.900000E+01 7 0 0 0 0 0 0 0 0 0 0 0 19 13 11 13 12 19
 3.950000E+01 4 0 0 0 0 0 0 0 0 0 0 0 15 14 11 18 13 19
 4.000000E+01 7 0 0 0 0 0 0 0 0 0 0 0 14 16 14 18 11 12
 4.050000E+01 7 0 0 0 0 0 0 1 0 0 0 0 11 11 13 11 13 18
 4.100000E+01 8 0 0 0 0 0 0 0 0 0 0 0 12 19 15 12 15 10
 4.150000E+01 8 0 0 0 0 0 0 0 0 0 0 0 14 16 16 15 15 11
 4.200000E+01 5 0 0 0 0 0 0 0 0 0 0 0 12 20 16 9 19 13
 4.250000E+01 10 0 0 0 0 0 0 0 0 0 0 0 11 22 11 16 19 9
 4.300000E+01 8 0 0 0 0 0 0 0 0 0 0 0 14 15 12 18 15 15
 4.350000E+01 6 0 0 0 0 0 0 0 0 0 0 0 17 17 8 14 13 18
 4.400000E+01 3 0 0 0 0 0 0 0 0 0 0 0 14 12 16 14 13 18
 4.450000E+01 7 0 0 0 0 0 0 0 0 0 0 0 12 14 20 6 9 18
 4.500000E+01 10 0 0 0 0 0 0 0 0 0 0 0 16 13 28 10 9 10
 4.550000E+01 9 0 0 0 0 0 0 0 0 0 0 0 19 11 19 9 16 12
 4.600000E+01 11 0 0 0 0 0 0 0 0 0 0 0 17 9 16 14 16 10
 4.650000E+01 7 0 0 0 0 0 0 0 0 1 0 0 19 13 20 17 10 10
 4.700000E+01 6 0 0 0 0 0 0 1 0 0 0 0 11 10 15 16 9 9
 4.750000E+01 10 0 0 0 0 0 0 1 0 0 0 0 11 13 18 14 10 13
 4.800000E+01 2 0 0 0 0 0 0 0 0 0 0 0 14 14 14 14 13 12
 4.850000E+01 5 0 0 0 0 0 0 0 0 0 0 0 12 12 13 15 13 14
 4.900000E+01 1 0 0 0 0 0 0 0 0 0 0 0 14 17 17 13 14 16
 4.950000E+01 8 0 0 0 0 0 0 0 0 0 0 0 11 16 13 11 17 15
 5.000000E+01 8 0 0 0 0 0 0 0 0 0 0 0 13 16 13 13 12 11
 5.050000E+01 4 0 0 0 0 0 0 0 0 0 0 0 16 13 12 12 16 17
 5.100000E+01 6 0 0 0 0 0 0 0 0 0 0 0 11 16 14 9 11 20
 5.150000E+01 5 0 0 0 0 0 0 0 0 0 0 0 15 16 12 16 13 15
 5.200000E+01 8 0 0 0 0 0 0 0 0 0 0 0 18 15 10 14 9 17
 5.250000E+01 5 0 0 0 0 0 0 0 0 0 0 0 16 16 11 15 10 14
 5.300000E+01 7 0 0 0 0 0 0 0 0 1 0 0 12 15 12 15 18 16
 5.350000E+01 8 0 0 0 0 0 0 1 0 0 0 0 15 11 11 15 14 15
 5.400000E+01 7 0 0 0 0 0 0 0 0 1 0 0 16 8 16 14 13 16
 5.450000E+01 13 0 0 0 0 0 0 0 0 0 0 0 16 13 15 11 14 15
 5.500000E+01 8 0 0 0 0 0 0 0 0 0 0 0 13 13 18 14 18 10
 5.550000E+01 3 0 0 0 0 0 0 0 0 0 0 0 14 19 9 17 17 11
 5.600000E+01 4 0 0 0 0 0 0 0 0 0 0 0 11 18 10 16 11 13
 5.650000E+01 11 0 0 0 0 0 0 0 0 1 0 0 8 20 12 18 12 14
 5.700000E+01 8 0 0 0 0 0 0 0 0 1 0 0 12 12 9 19 22 15
 5.750000E+01 10 0 0 0 0 0 0 0 0 0 0 0 17 11 8 16 14 12
 5.800000E+01 5 0 0 0 0 0 0 0 0 0 0 0 17 10 9 15 15 16
 5.850000E+01 5 0 0 0 0 0 0 0 0 0 0 0 23 10 10 16 15 14
 5.900000E+01 1 0 0 0 0 0 0 0 0 0 0 0 20 15 19 14 13 10
 5.950000E+01 10 0 0 0 0 0 0 0 0 0 0 0 18 9 15 22 14 16
 6.000000E+01 12 0 0 0 0 0 0 0 0 0 0 0 13 12 13 18 14 13
 6.050000E+01 15 0 0 0 0 0 0 0 0 0 0 0 14 13 17 23 10 16
 6.100000E+01 5 0 0 0 0 0 0 0 0 0 0 0 10 10 19 20 13 16
 6.150000E+01 10 0 0 0 0 0 0 0 0 0 0 0 16 13 19 16 18 10
 6.200000E+01 10 0 0 0 0 0 0 0 0 0 0 0 16 14 24 20 15 8
 6.250000E+01 10 0 0 0 0 0 0 0 0 0 0 0 15 16 13 22 15 14
 6.300000E+01 4 0 0 0 0 0 0 0 0 0 0 0 16 13 18 18 18 12
 6.350000E+01 8 0 0 0 0 0 0 0 0 0 0 0 14 13 11 20 17 12
 6.400000E+01 7 0 0 0 0 0 0 0 0 0 0 0 14 14 16 17 19 10
 6.450000E+01 7 0 0 0 0 0 0 0 0 0 0 0 25 7 12 15 16 14
 6.500000E+01 5 0 0 0 0 0 0 0 0 1 0 0 24 12 17 13 21 12
 6.550000E+01 6 0 0 0 0 0 0 0 0 1 0 0 18 9 21 13 20 16
 6.600000E+01 6 0 0 0 0 0 0 0 0 0 0 0 22 14 20 15 23 17
 6.650000E+01 10 0 0 0 0 0 0 0 0 0 0 0 16 9 22 20 22 15
 6.700000E+01 8 0 0 0 0 0 0 0 0 0 0 0 15 19 16 12 23 15
 6.750000E+01 4 0 0 0 0 0 0 0 0 0 0 0 14 16 17 12 15 22
 6.800000E+01 9 0 0 0 0 0 0 0 0 1 0 0 13 12 18 18 21 24
 6.850000E+01 8 0 0 0 0 0 0 0 0 0 0 0 11 13 12 19 17 22
 6.900000E+01 10 0 0 0 0 0 0 0 0 0 0 0 14 22 11 18 21 16
 6.950000E+01 5 0 0 0 0 0 0 0 0 0 0 0 14 21 18 20 13 15
 7.000000E+01 4 0 0 0 0 0 0 0 0 0 0 0 12 17 13 27 16 15
 7.050000E+01 7 0 0 0 0 0 0 0 0 0 0 0 16 15 14 16 8 22
 7.100000E+01 11 0 0 0 0 0 0 0 0 0 0 0 17 20 17 13 13 18
 7.150000E+01 5 0 0 0 0 0 0 0 0 0 0 0 17 12 17 15 18 23
 7.200000E+01 8 0 0 0 0 0 0 0 0 0 0 0 14 9 21 21 15 21
 7.250000E+01 7 0 0 0 0 0 0 0 0 1 0 0 19 13 20 13 22 16
 7.300000E+01 5 0 0 0 0 0 0 0 0 0 0 0 22 16 17 14 24 15
 7.350000E+01 10 0 0 0 0 0 0 0 0 1 0 0 20 23 20 14 18 9
 7.400000E+01 4 0 0 0 0 0 0 0 0 1 0 0 17 19 15 16 16 14
 7.450000E+01 3 0 0 0 0 0 0 0 0 0 0 0 23 15 17 15 16 19
 7.500000E+01 14 0 0 0 0 0 0 0 0 0 0 0 24 23 18 7 17 12
 7.550000E+01 12 0 0 0 0 0 0 0 0 0 0 0 18 15 17 13 20 14
 7.600000E+01 8 0 0 0 0 0 0 0 0 0 0 0 18 20 14 17 21 15
 7.650000E+01 9 0 0 0 0 0 0 0 0 0 0 0 16 19 17 12 20 16
 7.700000E+01 4 0 0 0 0 0 0 0 0 0 0 0 18 22 15 14 20 14
 7.750000E+01 7 0 0 0 0 0 0 0 0 0 0 0 18 18 16 17 22 16
 7.800000E+01 4 0 0 0 0 0 0 0 0 1 0 0 16 16 13 17 23 16
 7.850000E+01 12 0 0 0 0 0 0 0 0 0 0 0 13 17 10 19 25 15
 7.900000E+01 9 0 0 0 0 0 0 1 0 0 0 0 13 21 13 19 20 20
 7.950000E+01 11 0 0 0 0 0 0 0 0 1 0 0 14 10 16 16 12 20
 8.000000E+01 6 0 0 0 0 0 0 0 0 0 0 0 16 17 15 21 13 22
 8.050000E+01 6 0 0 0 0 0 0 0 0 0 0 0 19 14 17 19 14 14
 8.100000E+01 12 0 0 0 0 0 0 0 0 0 0 0 16 16 14 19 13 23
 8.150000E+01 11 0 0 0 0 0 0 0 0 0 0 0 19 16 15 12 17 22
 8.200000E+01 8 0 0 0 0 0 0 0 0 0 0 0 18 12 13 15 13 25
 8.250000E+01 5 0 0 0 0 0 0 0 0 0 0 0 15 15 15 17 12 23
 8.300000E+01 10 0 0 0 0 0 0 0 0 0 0 0 20 16 15 11 10 24
 8.350000E+01 8 0 0 0 0 0 0 0 0 1 0 0 17 16 13 15 14 15
 8.400000E+01 11 0 0 0 0 0 0 0 0 1 0 0 21 18 7 12 22 13
 8.450000E+01 8 0 0 0 0 0 0 0 0 1 0 0 17 17 11 9 18 15
 8.500000E+01 6 0 0 0 0 0 0 1 0 0 0 0 15 15 14 16 19 13
 8.550000E+01 12 0 0 0 0 0 0 1 0 0 0 0 17 8 21 12 19 17
 8.600000E+01 10 0 0 0 0 0 0 0 0 1 0 0 17 15 17 11 13 17
 8.650000E+01 10 0 0 0 0 0 0 0 0 0 0 0 16 17 18 13 20 17
 8.700000E+01 7 0 0 0 0 0 0 0 0 0 0 0 11 22 14 11 10 17
 8.750000E+01 13 0 0 0 0 0 0 0 0 0 0 0 13 20 15 18 13 15
 8.800000E+01 4 0 0 0 0 0 0 0 0 0 0 0 19 18 15 20 12 19
 8.850000E+01 5 0 0 0 0 0 0 0 0 0 0 0 16 20 16 11 13 25
 8.900000E+01 12 0 0 0 0 0 0 0 0 0 0 0 13 15 23 11 17 21
 8.950000E+01 14 0 0 0 0 0 0 0 0 0 0 0 14 19 18 14 15 20
 9.000000E+01 8 0 0 0 0 0 0 0 0 0 0 0 14 23 15 15 18 16
 9.050000E+01 10 0 0 0 0 0 0 0 0 0 0 0 15 18 12 18 23 20
 9.100000E+01 10 0 0 0 0 0 0 0 0 0 0 0 18 14 16 13 27 23
 9.150000E+01 10 0 0 0 0 0 0 0 0 0 0 0 17 18 12 15 21 21
 9.200000E+01 8 0 0 0 0 0 0 0 0 0 0 0 25 17 12 18 16 21
 9.250000E+01 12 0 0 0 0 0 0 0 0 0 0 0 16 17 20 19 11 16
 9.300000E+01 6 0 0 0 0 0 0 0 0 0 0 0 14 18 22 12 23 15
 9.350000E+01 8 0 0 0 0 0 0 0 0 0 0 0 20 14 18 20 22 20
 9.400000E+01 6 0 0 0 0 0 0 0 0 0 0 0 18 19 20 17 17 14
 9.450000E+01 8 0 0 0 0 0 0 0 0 0 0 0 15 24 13 15 12 26
 9.500000E+01 14 0 0 0 0 0 0 0 0 0 0 0 19 16 17 13 19 21
 9.550000E+01 10 0 0 0 0 0 0 0 0 1 0 0 19 15 17 17 16 21
 9.600000E+01 14 0 0 0 0 0 0 0 0 1 0 0 21 15 14 13 18 14
 9.650000E+01 6 0 0 0 0 0 0 0 0 1 0 0 24 13 18 19 22 18
 9.700000E+01 3 0 0 0 0 0 0 0 0 0 0 0 24 15 14 12 19 22
 9.750000E+01 8 0 0 0 0 0 0 0 0 0 0 0 24 14 12 18 17 15
 9.800000E+01 7 0 0 0 0 0 0 0 0 1 0 0 23 13 16 24 18 18
 9.850000E+01 3 0 0 0 0 0 0 1 0 0 0 0 20 16 18 22 20 18
 9.900000E+01 7 0 0 0 0 0 0 0 0 1 0 0 18 16 23 13 17 20
 9.950000E+01 12 0 0 0 0 0 0 0 0 1 0 0 25 15 22 19 18 13
 1.000000E+02 13 0 0 0 0 0 0 0 0 1 0 0 26 15 23 15 24 13
 1.005000E+02 8 0 0 0 0 0 0 0 0 1 0 0 15 17 20 20 17 14
 1.010000E+02 5 0 0 0 0 0 0 0 0 2 0 0 18 11 17 17 13 21
 1.015000E+02 7 0 0 0 0 0 0 0 0 2 0 0 16 16 17 17 17 30
 1.020000E+02 6 0 0 0 0 0 0 0 0 0 0 0 18 18 18 19 20 21
 1.025000E+02 10 0 0 0 0 1 0 0 0 0 0 0 21 13 15 17 19 19
 1.030000E+02 8 0 0 0 0 0 0 0 0 0 0 0 14 16 21 25 22 19
 1.035000E+02 9 0 0 0 0 0 0 0 0 0 0 0 15 19 20 19 16 18
 1.040000E+02 18 0 0 0 0 0 0 0 0 0 0 0 16 24 17 16 13 17
 1.045000E+02 4 0 0 0 0 0 0 0 0 0 0 0 17 21 15 20 16 18
 1.050000E+02 8 0 0 0 0 0 0 0 0 0 0 0 18 17 16 18 15 24
 1.055000E+02 13 0 0 0 0 0 0 0 0 1 0 0 12 19 16 19 16 24
 1.060000E+02 9 0 0 0 0 0 0 0 0 1 0 0 11 17 17 24 23 16
 1.065000E+02 10 0 0 0 0 0 0 0 0 0 0 0 13 8 13 21 24 17
 1.070000E+02 13 0 0 0 0 0 0 0 0 0 0 0 8 16 23 26 18 19
 1.075000E+02 12 0 0 0 0 0 0 0 0 0 0 0 14 17 25 25 19 13
 1.080000E+02 12 0 0 0 0 0 0 0 0 1 0 0 13 17 21 18 20 20
 1.085000E+02 11 0 0 0 0 0 0 0 0 0 0 0 10 17 24 17 20 20
 1.090000E+02 11 0 0 0 0 0 0 0 0 0 0 0 13 21 22 14 23 20
 1.095000E+02 9 0 0 0 0 0 0 0 0 0 0 0 14 14 16 14 22 18
 1.100000E+02 8 0 0 0 0 0 0 0 0 1 0 0 16 19 20 17 12 18
 1.105000E+02 10 0 0 0 0 0 0 1 0 0 0 0 18 18 22 15 12 15
 1.110000E+02 10 0 0 0 0 0 0 0 0 1 0 0 22 15 13 21 17 11
 1.115000E+02 10 0 0 0 0 0 0 0 0 0 0 0 19 15 14 17 20 18
 1.120000E+02 9 0 0 0 0 0 0 0 0 0 0 0 18 21 10 15 21 19
 1.125000E+02 10 0 0 0 0 0 0 0 0 0 0 0 17 22 12 14 24 19
 1.130000E+02 9 0 0 0 0 0 0 1 0 0 0 0 16 28 10 13 22 17
 1.135000E+02 5 0 0 0 0 0 0 0 0 0 0 0 12 21 14 11 19 16
 1.140000E+02 6 0 0 0 0 0 0 0 0 0 0 0 14 13 20 17 19 18
 1.145000E+02 9 0 0 0 0 0 0 1 0 0 0 0 13 14 24 15 19 21
 1.150000E+02 7 0 0 0 0 0 0 0 0 1 0 0 12 7 17 20 22 27
 1.155000E+02 6 0 0 0 0 0 0 0 0 1 0 0 5 19 11 20 18 24
 1.160000E+02 6 0 0 0 0 0 0 0 0 0 0 0 11 17 14 18 22 20
 1.165000E+02 6 0 0 0 0 0 0 0 0 0 0 0 14 18 14 21 25 15
 1.170000E+02 5 0 0 0 0 0 0 0 0 0 0 0 24 18 9 12 18 16
 1.175000E+02 12 0 0 0 0 0 0 0 0 0 0 0 19 18 14 10 16 13
 1.180000E+02 6 0 0 0 0 0 0 0 0 0 0 0 17 19 16 15 22 11
 1.185000E+02 7 0 0 0 0 0 0 0 0 0 0 0 15 12 22 18 14 16
 1.190000E+02 5 0 0 0 0 0 0 0 0 0 0 0 20 11 16 24 15 19
 1.195000E+02 12 0 0 0 0 0 0 0 0 0 0 0 10 14 17 27 11 16
 1.200000E+02 6 0 0 0 0 0 0 0 0 0 0 0 15 15 9 25 16 20
 1.205000E+02 12 0 0 0 0 0 0 0 0 0 0 0 16 14 7 18 24 16
 1.210000E+02 7 0 0 0 0 0 0 0 0 0 0 0 21 16 12 22 21 13
 1.215000E+02 8 0 0 0 0 0 0 0 0 0 0 0 15 18 12 15 21 19
 1.220000E+02 7 0 0 0 0 0 0 0 0 0 0 0 11 17 15 17 18 22
 1.225000E+02 7 0 0 0 0 0 0 0 0 0 0 0 11 21 17 16 9 20
 1.230000E+02 10 0 0 0 0 0 0 0 0 0 0 0 17 17 12 18 21 18
 1.235000E+02 5 0 0 0 0 0 0 0 0 0 0 0 15 14 19 17 13 19
 1.240000E+02 7 0 0 0 0 0 0 0 0 0 0 0 18 17 13 15 18 21
 1.245000E+02 6 0 0 0 0 0 0 0 0 0 0 0 14 21 17 9 15 23
 1.250000E+02 11 0 0 0 0 0 0 0 0 0 0 0 15 20 12 9 20 17
 1.255000E+02 9 0 0 0 0 0 0 0 0 0 0 0 19 23 16 15 15 15
 1.260000E+02 5 0 0 0 0 0 0 0 0 0 0 0 18 15 14 14 17 16
 1.265000E+02 6 0 0 0 0 0 0 0 0 1 0 0 18 13 14 16 13 15
 1.270000E+02 2 0 0 0 0 0 0 0 0 0 0 0 17 17 15 16 19 18
 1.275000E+02 5 0 0 0 0 0 0 0 0 0 0 0 20 16 11 15 18 16
 1.280000E+02 7 0 0 0 0 0 0 0 0 0 0 0 15 24 11 18 17 15
 1.285000E+02 6 0 0 0 0 0 0 0 0 0 0 0 16 17 10 16 18 17
 1.290000E+02 7 0 0 0 0 0 0 0 0 0 0 0 15 17 11 18 22 16
