# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6'
 0.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 5.000000E-01 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
 1.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 0
 1.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 1 4 2 3 0 0
 2.000000E+00 1 0 0 0 0 0 0 0 0 1 0 0 1 4 2 4 0 1
 2.500000E+00 1 0 0 0 0 0 0 1 0 0 0 0 2 3 2 4 0 3
 3.000000E+00 0 0 0 0 0 0 0 0 0 1 0 0 1 4 3 6 1 4
 3.500000E+00 4 0 0 0 0 0 0 1 0 0 0 0 3 5 0 4 5 2
 4.000000E+00 3 0 0 0 0 0 0 0 0 1 0 0 1 4 5 4 5 2
 4.500000E+00 0 0 0 0 0 0 0 1 0 0 0 0 4 4 7 3 3 3
 5.000000E+00 6 0 0 0 0 0 0 0 0 1 0 0 3 3 6 5 3 3
 5.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 5 5 6 3 7 3
 6.000000E+00 0 0 0 0 0 0 0 0 0 0 0 0 6 8 6 5 6 2
 6.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 5 5 7 7 8 1
 7.000000E+00 1 0 0 0 0 0 0 0 0 0 0 0 4 6 8 9 7 1
 7.500000E+00 6 0 0 0 0 0 0 0 0 0 0 0 5 4 8 8 8 2
 8.000000E+00 4 0 0 0 0 0 0 0 0 0 0 0 6 6 4 8 6 3
 8.500000E+00 3 0 0 0 0 0 0 0 0 0 0 0 5 6 5 8 8 6
 9.000000E+00 6 0 0 0 0 0 0 0 0 0 0 0 5 6 5 8 7 5
 9.500000E+00 2 0 0 0 0 0 0 0 0 0 0 0 5 8 4 9 9 3
 1.000000E+01 3 0 0 0 0 0 0 0 0 0 0 0 4 9 6 7 8 6
 1.050000E+01 4 0 0 0 0 0 0 0 0 0 0 0 3 7 8 5 8 8
 1.100000E+01 4 0 0 0 0 0 0 0 0 0 0 0 4 8 7 10 7 6
 1.150000E+01 2 0 0 0 0 0 0 0 0 0 0 0 7 10 11 9 5 2
 1.200000E+01 4 0 0 0 0 0 0 0 0 0 0 0 8 7 9 5 7 8
 1.250000E+01 1 0 0 0 0 0 0 0 0 0 0 0 5 7 7 5 12 8
 1.300000E+01 5 0 0 0 0 0 0 0 0 0 0 0 6 6 7 5 14 9
 1.350000E+01 7 0 0 0 0 0 0 0 0 0 0 0 11 8 9 6 9 5
 1.400000E+01 9 0 0 0 0 0 0 0 0 0 0 0 11 6 8 6 9 7
 1.450000E+01 2 0 0 0 0 0 0 0 0 0 0 0 11 5 8 5 9 7
 1.500000E+01 3 0 0 0 0 0 0 0 0 0 0 0 11 5 7 5 8 10
